Tweet,Time,Link,Media
Yerkes is named after Charles Tyson Yerkes - American benefactor (1837 -1905).,2016-11-20 06:24:09.870000,https://en.wikipedia.org/wiki/Charles_Yerkes,
Day 261.7: Arrived at Greaves,2016-11-20 08:43:52.680000,http://wenamethestars.inkleby.com/feature/2241,http://wenamethestars.inkleby.com/static/moon/1197.png
Greaves is named after William Michael Herbert Greaves - British astronomer (1897 -1955).,2016-11-20 08:44:52.680000,https://en.wikipedia.org/wiki/William_Michael_Herbert_Greaves,
Day 261.7: Arrived at Lick,2016-11-20 09:40:37.560000,http://wenamethestars.inkleby.com/feature/3394,http://wenamethestars.inkleby.com/static/moon/1198.png
Lick is named after James Lick - American benefactor (1796 -1876).,2016-11-20 09:41:37.560000,https://en.wikipedia.org/wiki/James_Lick,
Day 261.8: Arrived at Tebbutt,2016-11-20 13:07:24.420000,http://wenamethestars.inkleby.com/feature/5893,http://wenamethestars.inkleby.com/static/moon/1199.png
Tebbutt is named after John Tebbutt - Australian astronomer (1834 -1916).,2016-11-20 13:08:24.420000,https://en.wikipedia.org/wiki/John_Tebbutt,
Day 262.1: Arrived at Shapley,2016-11-20 18:45:48.330000,http://wenamethestars.inkleby.com/feature/5468,http://wenamethestars.inkleby.com/static/moon/1200.png
Shapley is named after Harlow Shapley - American astronomer (1885 -1972).,2016-11-20 18:46:48.330000,https://en.wikipedia.org/wiki/Harlow_Shapley,
Day 262.2: Arrived at Dorsum Termier,2016-11-20 20:51:17.280000,http://wenamethestars.inkleby.com/feature/1622,http://wenamethestars.inkleby.com/static/moon/1201.png
Dorsum Termier is named after Pierre -Marie Termier - French geologist (1859 -1930).,2016-11-20 20:52:17.280000,https://en.wikipedia.org/wiki/Pierre-Marie_Termier,
Day 262.3: Arrived at Curtis,2016-11-20 23:27:36.450000,http://wenamethestars.inkleby.com/feature/1352,http://wenamethestars.inkleby.com/static/moon/1202.png
Curtis is named after Heber Doust Curtis - American astronomer (1872 -1942).,2016-11-20 23:28:36.450000,https://en.wikipedia.org/wiki/Heber_Doust_Curtis,
Day 262.4: Arrived at Picard,2016-11-21 02:48:57.420000,http://wenamethestars.inkleby.com/feature/4720,http://wenamethestars.inkleby.com/static/moon/1203.png
Picard is named after Jean Picard - French astronomer (1620 -1682).,2016-11-21 02:49:57.420000,https://en.wikipedia.org/wiki/Jean_Picard,
Day 262.6: Arrived at Peirce,2016-11-21 07:06:16.110000,http://wenamethestars.inkleby.com/feature/4633,http://wenamethestars.inkleby.com/static/moon/1204.png
"Peirce is named after Benjamin Peirce - American mathematician, astronomer (1809 -1880).",2016-11-21 07:07:16.110000,https://en.wikipedia.org/wiki/Benjamin_Peirce,
Day 262.6: Arrived at Swift,2016-11-21 08:23:14.280000,http://wenamethestars.inkleby.com/feature/5788,http://wenamethestars.inkleby.com/static/moon/1205.png
Swift is named after Lewis Swift - American astronomer (1820 -1913).,2016-11-21 08:24:14.280000,https://en.wikipedia.org/wiki/Lewis_A._Swift,
Day 262.7: Arrived at Dorsum Oppel,2016-11-21 10:35:10.140000,http://wenamethestars.inkleby.com/feature/1619,http://wenamethestars.inkleby.com/static/moon/1206.png
Dorsum Oppel is named after Albert Oppel - German paleontologist (1831 -1865).,2016-11-21 10:36:10.140000,https://en.wikipedia.org/wiki/Albert_Oppel,
Day 263.0: Arrived at Tisserand,2016-11-21 17:48:22.860000,http://wenamethestars.inkleby.com/feature/6029,http://wenamethestars.inkleby.com/static/moon/1207.png
Tisserand is named after Francois Felix Tisserand - French astronomer (1845 -1896).,2016-11-21 17:49:22.860000,https://en.wikipedia.org/wiki/F%C3%A9lix_Tisserand,
Day 263.3: Arrived at Proclus,2016-11-22 00:03:24.390000,http://wenamethestars.inkleby.com/feature/4827,http://wenamethestars.inkleby.com/static/moon/1208.png
"Proclus is named after Diadochos (The Successor) Proclus - Greek mathematician, astronomer, philosopher (410 -485).",2016-11-22 00:04:24.390000,https://en.wikipedia.org/wiki/Proclus,
Day 263.4: Arrived at Crile,2016-11-22 03:00:40.860000,http://wenamethestars.inkleby.com/feature/1333,http://wenamethestars.inkleby.com/static/moon/1209.png
Crile is named after George Washington Crile - American doctor (1864 -1943).,2016-11-22 03:01:40.860000,https://en.wikipedia.org/wiki/George_Washington_Crile,
Day 263.5: Arrived at Palus Somni,2016-11-22 05:19:31.440000,http://wenamethestars.inkleby.com/feature/4567,http://wenamethestars.inkleby.com/static/moon/1210.png
Day 263.8: Arrived at Fredholm,2016-11-22 11:21:37.710000,http://wenamethestars.inkleby.com/feature/2018,http://wenamethestars.inkleby.com/static/moon/1211.png
Fredholm is named after Erik Ivar Fredholm - Swedish mathematician (1866 -1927).,2016-11-22 11:22:37.710000,https://en.wikipedia.org/wiki/Erik_Ivar_Fredholm,
Day 263.9: Arrived at Macrobius,2016-11-22 15:10:43.320000,http://wenamethestars.inkleby.com/feature/3560,http://wenamethestars.inkleby.com/static/moon/1212.png
Macrobius is named after Ambrosius Aurelius Theodosius Macrobius - Roman writer (unkn -fl. c. 410).,2016-11-22 15:11:43.320000,https://en.wikipedia.org/wiki/Macrobius,
Day 264.1: Arrived at Lacus Bonitatis,2016-11-22 18:46:06.240000,http://wenamethestars.inkleby.com/feature/3204,http://wenamethestars.inkleby.com/static/moon/1213.png
Day 264.2: Arrived at Esclangon,2016-11-22 22:51:12.330000,http://wenamethestars.inkleby.com/feature/1842,http://wenamethestars.inkleby.com/static/moon/1214.png
Esclangon is named after Ernest Benjamin Esclangon - French astronomer (1876 -1954).,2016-11-22 22:52:12.330000,https://en.wikipedia.org/wiki/Ernest_Esclangon,
Day 264.3: Arrived at Hill,2016-11-23 01:07:46.650000,http://wenamethestars.inkleby.com/feature/2506,http://wenamethestars.inkleby.com/static/moon/1215.png
"Hill is named after George William Hill - American astronomer, mathematician (1838 -1914).",2016-11-23 01:08:46.650000,https://en.wikipedia.org/wiki/George_William_Hill,
Day 264.4: Arrived at Carmichael,2016-11-23 03:22:44.220000,http://wenamethestars.inkleby.com/feature/1022,http://wenamethestars.inkleby.com/static/moon/1216.png
Carmichael is named after Leonard Carmichael - American psychologist (1898 -1973).,2016-11-23 03:23:44.220000,https://en.wikipedia.org/wiki/Leonard_Carmichael,
Day 265.0: Arrived at Newcomb,2016-11-23 17:37:05.250000,http://wenamethestars.inkleby.com/feature/4232,http://wenamethestars.inkleby.com/static/moon/1217.png
Newcomb is named after Simon Newcomb - Canadian -American astronomer (1835 -1909).,2016-11-23 17:38:05.250000,https://en.wikipedia.org/wiki/Simon_Newcomb,
Day 265.3: Arrived at Montes Taurus,2016-11-23 23:58:42.510000,http://wenamethestars.inkleby.com/feature/4018,http://wenamethestars.inkleby.com/static/moon/1218.png
Day 265.5: Arrived at Kirchhoff,2016-11-24 04:36:15.120000,http://wenamethestars.inkleby.com/feature/3048,http://wenamethestars.inkleby.com/static/moon/1219.png
Kirchhoff is named after Gustav Robert Kirchhoff - German physicist (1824 -1887).,2016-11-24 04:37:15.120000,https://en.wikipedia.org/wiki/IEEE_Gustav_Robert_Kirchhoff_Award,
Day 265.8: Arrived at Rima G. Bond,2016-11-24 11:38:55.410000,http://wenamethestars.inkleby.com/feature/5060,http://wenamethestars.inkleby.com/static/moon/1220.png
Day 265.9: Arrived at G. Bond,2016-11-24 13:35:19.770000,http://wenamethestars.inkleby.com/feature/2046,http://wenamethestars.inkleby.com/static/moon/1221.png
G. Bond is named after George Philip Bond - American astronomer (1826 -1865).,2016-11-24 13:36:19.770000,https://en.wikipedia.org/wiki/James_Bond,
Day 265.9: Arrived at Hall,2016-11-24 15:46:30.900000,http://wenamethestars.inkleby.com/feature/2327,http://wenamethestars.inkleby.com/static/moon/1222.png
Hall is named after Asaph Hall - American astronomer (1829 -1907).,2016-11-24 15:47:30.900000,https://en.wikipedia.org/wiki/Asaph_Hall,
Day 266.2: Arrived at Maury,2016-11-24 22:12:19.620000,http://wenamethestars.inkleby.com/feature/3761,http://wenamethestars.inkleby.com/static/moon/1223.png
Day 266.5: Arrived at Williams,2016-11-25 05:31:18.030000,http://wenamethestars.inkleby.com/feature/6551,http://wenamethestars.inkleby.com/static/moon/1224.png
Williams is named after Arthur Stanley Williams - British astronomer (1861 -1938).,2016-11-25 05:32:18.030000,https://en.wikipedia.org/wiki/Arthur_Stanley_Williams,
Day 266.8: Arrived at Hercules,2016-11-25 12:22:50.610000,http://wenamethestars.inkleby.com/feature/2467,http://wenamethestars.inkleby.com/static/moon/1225.png
Day 267.2: Arrived at Keldysh,2016-11-25 21:26:11.580000,http://wenamethestars.inkleby.com/feature/2980,http://wenamethestars.inkleby.com/static/moon/1226.png
Keldysh is named after Mstislav Vsevolodovich Keldysh - Soviet mathematician (1911 -1978).,2016-11-25 21:27:11.580000,https://en.wikipedia.org/wiki/Mstislav_Keldysh,
Day 267.4: Arrived at Rimae Atlas,2016-11-26 03:01:49.620000,http://wenamethestars.inkleby.com/feature/5096,http://wenamethestars.inkleby.com/static/moon/1227.png
Day 267.4: Arrived at Atlas,2016-11-26 03:08:42.450000,http://wenamethestars.inkleby.com/feature/458,http://wenamethestars.inkleby.com/static/moon/1228.png
Day 267.7: Arrived at Oersted,2016-11-26 09:27:46.080000,http://wenamethestars.inkleby.com/feature/4410,http://wenamethestars.inkleby.com/static/moon/1229.png
"Oersted is named after Hans Christian Oersted - Danish physicist, chemist (1777 -1851).",2016-11-26 09:28:46.080000,https://en.wikipedia.org/wiki/Hans_Christian_%C3%98rsted,
Day 267.8: Arrived at Cepheus,2016-11-26 13:11:15.810000,http://wenamethestars.inkleby.com/feature/1102,http://wenamethestars.inkleby.com/static/moon/1230.png
Day 268.0: Arrived at Franklin,2016-11-26 17:10:43.590000,http://wenamethestars.inkleby.com/feature/2014,http://wenamethestars.inkleby.com/static/moon/1231.png
Franklin is named after Benjamin Franklin - American inventor (1706 -1790).,2016-11-26 17:11:43.590000,https://en.wikipedia.org/wiki/Benjamin_Franklin,
Day 268.3: Arrived at Berzelius,2016-11-26 23:10:08.580000,http://wenamethestars.inkleby.com/feature/716,http://wenamethestars.inkleby.com/static/moon/1232.png
Berzelius is named after Jöns Jacob Berzelius - Swedish chemist (1779 -1848).,2016-11-26 23:11:08.580000,https://en.wikipedia.org/wiki/J%C3%B6ns_Jacob_Berzelius,
Day 268.6: Arrived at Debes,2016-11-27 06:36:26.010000,http://wenamethestars.inkleby.com/feature/1452,http://wenamethestars.inkleby.com/static/moon/1233.png
Debes is named after Ernst Debes - German cartographer (1840 -1923).,2016-11-27 06:37:26.010000,"https://en.wikipedia.org/wiki/Ernst_Ludwig_I,_Duke_of_Saxe-Meiningen",
Day 268.7: Arrived at Tralles,2016-11-27 09:06:39.330000,http://wenamethestars.inkleby.com/feature/6076,http://wenamethestars.inkleby.com/static/moon/1234.png
Tralles is named after Johann Georg Tralles - German physicist (1763 -1822).,2016-11-27 09:07:39.330000,https://en.wikipedia.org/wiki/Johann_Georg_Tralles,
Day 268.9: Arrived at Cleomedes,2016-11-27 13:39:45.450000,http://wenamethestars.inkleby.com/feature/1239,http://wenamethestars.inkleby.com/static/moon/1235.png
Cleomedes is named after Cleomedes - Greek astronomer (unkn -c. 50 B.C.).,2016-11-27 13:40:45.450000,https://en.wikipedia.org/wiki/Cleomedes,
Day 269.3: Arrived at Eckert,2016-11-28 00:12:26.280000,http://wenamethestars.inkleby.com/feature/1715,http://wenamethestars.inkleby.com/static/moon/1236.png
Eckert is named after Wallace John Eckert - American astronomer (1902 -1971).,2016-11-28 00:13:26.280000,https://en.wikipedia.org/wiki/Wallace_John_Eckert,
Day 269.4: Arrived at Mare Crisium,2016-11-28 01:38:04.560000,http://wenamethestars.inkleby.com/feature/3671,http://wenamethestars.inkleby.com/static/moon/1237.png
Day 269.6: Arrived at Fahrenheit,2016-11-28 06:26:06.360000,http://wenamethestars.inkleby.com/feature/1898,http://wenamethestars.inkleby.com/static/moon/1238.png
Fahrenheit is named after Gabriel Daniel Fahrenheit - Dutch physicist (1686 -1736).,2016-11-28 06:27:06.360000,https://en.wikipedia.org/wiki/Daniel_Gabriel_Fahrenheit,
Day 269.6: Arrived at Lev,2016-11-28 07:19:23.610000,http://wenamethestars.inkleby.com/feature/14952,http://wenamethestars.inkleby.com/static/moon/1239.png
Day 269.7: Arrived at Dorsa Harker,2016-11-28 09:43:09.930000,http://wenamethestars.inkleby.com/feature/1596,http://wenamethestars.inkleby.com/static/moon/1240.png
Dorsa Harker is named after Alfred Harker - British petrologist (1859 -1939).,2016-11-28 09:44:09.930000,https://en.wikipedia.org/wiki/Alfred_Harker,
Day 269.8: Arrived at Mons Usov,2016-11-28 11:18:42.750000,http://wenamethestars.inkleby.com/feature/3995,http://wenamethestars.inkleby.com/static/moon/1241.png
Day 269.9: Arrived at Auzout,2016-11-28 13:27:16.740000,http://wenamethestars.inkleby.com/feature/497,http://wenamethestars.inkleby.com/static/moon/1242.png
"Auzout is named after Adrien Auzout - French astronomer, physicist (1622 -1691).",2016-11-28 13:28:16.740000,https://en.wikipedia.org/wiki/Adrien_Auzout,
Day 269.9: Arrived at van Albada,2016-11-28 14:36:55.800000,http://wenamethestars.inkleby.com/feature/6303,http://wenamethestars.inkleby.com/static/moon/1243.png
van Albada is named after Gale Bruno Albada - Dutch astronomer (1912 -1972).,2016-11-28 14:37:55.800000,https://en.wikipedia.org/wiki/Gale_Bruno_van_Albada,
Day 270.0: Arrived at Firmicus,2016-11-28 16:59:32.640000,http://wenamethestars.inkleby.com/feature/1963,http://wenamethestars.inkleby.com/static/moon/1244.png
Day 270.1: Arrived at Lacus Perseverantiae,2016-11-28 19:23:16.350000,http://wenamethestars.inkleby.com/feature/3215,http://wenamethestars.inkleby.com/static/moon/1245.png
Day 270.2: Arrived at Apollonius,2016-11-28 22:43:34.590000,http://wenamethestars.inkleby.com/feature/328,http://wenamethestars.inkleby.com/static/moon/1246.png
Apollonius is named after Apollonius of Perga - Greek mathematician (c. 262 -190 B.C.).,2016-11-28 22:44:34.590000,https://en.wikipedia.org/wiki/Apollonius_of_Perga,
Day 270.4: Arrived at Daly,2016-11-29 01:35:57.480000,http://wenamethestars.inkleby.com/feature/1393,http://wenamethestars.inkleby.com/static/moon/1247.png
Daly is named after Reginald Aldworth Daly - Canadian -born American geologist (1871 -1957).,2016-11-29 01:36:57.480000,https://en.wikipedia.org/wiki/Reginald_Aldworth_Daly,
Day 270.4: Arrived at Cartan,2016-11-29 03:07:23.700000,http://wenamethestars.inkleby.com/feature/1035,http://wenamethestars.inkleby.com/static/moon/1248.png
Cartan is named after Elie -Joseph Cartan - French mathematician (1869 -1951).,2016-11-29 03:08:23.700000,https://en.wikipedia.org/wiki/%C3%89lie_Cartan,
Day 270.6: Arrived at Ameghino,2016-11-29 07:08:17.610000,http://wenamethestars.inkleby.com/feature/223,http://wenamethestars.inkleby.com/static/moon/1249.png
Day 270.7: Arrived at Bombelli,2016-11-29 09:38:46.590000,http://wenamethestars.inkleby.com/feature/808,http://wenamethestars.inkleby.com/static/moon/1250.png
Bombelli is named after Rafael Bombelli - Italian mathematician (1526 -1572).,2016-11-29 09:39:46.590000,https://en.wikipedia.org/wiki/Rafael_Bombelli,
Day 270.8: Arrived at Abbot,2016-11-29 12:15:19.620000,http://wenamethestars.inkleby.com/feature/10,http://wenamethestars.inkleby.com/static/moon/1251.png
Abbot is named after Charles Greeley Abbot - American astrophysicist (1872 -1973).,2016-11-29 12:16:19.620000,https://en.wikipedia.org/wiki/Charles_Greeley_Abbot,
Day 270.9: Arrived at Rimae Apollonius,2016-11-29 13:43:00.570000,http://wenamethestars.inkleby.com/feature/5092,http://wenamethestars.inkleby.com/static/moon/1252.png
Day 271.0: Arrived at Smithson,2016-11-29 16:08:00.870000,http://wenamethestars.inkleby.com/feature/5605,http://wenamethestars.inkleby.com/static/moon/1253.png
"Smithson is named after James Smithson - British chemist, mineralogist (1765 -1829).",2016-11-29 16:09:00.870000,https://en.wikipedia.org/wiki/James_Smithson,
Day 271.1: Arrived at Dorsum Cayeux,2016-11-29 20:12:37.440000,http://wenamethestars.inkleby.com/feature/1609,http://wenamethestars.inkleby.com/static/moon/1254.png
Dorsum Cayeux is named after Lucien Cayeux - French sedimentary petrographer (1864 -1944).,2016-11-29 20:13:37.440000,https://en.wikipedia.org/wiki/Lucien_Cayeux,
Day 271.3: Arrived at Dorsum Cushman,2016-11-29 23:27:02.880000,http://wenamethestars.inkleby.com/feature/1611,http://wenamethestars.inkleby.com/static/moon/1255.png
Dorsum Cushman is named after Joseph Augustine Cushman - American micropaleontologist (1881 -1949).,2016-11-29 23:28:02.880000,https://en.wikipedia.org/wiki/Joseph_Augustine_Cushman,
Day 271.3: Arrived at Anville,2016-11-30 00:13:02.730000,http://wenamethestars.inkleby.com/feature/307,http://wenamethestars.inkleby.com/static/moon/1256.png
Anville is named after Jean -Baptiste Bourguignon Anville - French cartographer (1697 -1782).,2016-11-30 00:14:02.730000,https://en.wikipedia.org/wiki/Jean_Baptiste_Bourguignon_d%27Anville,
Day 271.4: Arrived at Catena Taruntius,2016-11-30 02:05:41.100000,http://wenamethestars.inkleby.com/feature/1072,http://wenamethestars.inkleby.com/static/moon/1257.png
Day 271.5: Arrived at Dorsa Cato,2016-11-30 05:25:50.520000,http://wenamethestars.inkleby.com/feature/1592,http://wenamethestars.inkleby.com/static/moon/1258.png
Dorsa Cato is named after Marcus Porcius Cato - Roman geological engineer (234 -149 B.C.).,2016-11-30 05:26:50.520000,https://en.wikipedia.org/wiki/Marcus_Porcius_Cato,
Day 271.6: Arrived at Messier,2016-11-30 07:49:46.830000,http://wenamethestars.inkleby.com/feature/3869,http://wenamethestars.inkleby.com/static/moon/1259.png
Messier is named after Charles Messier - French astronomer (1730 -1817).,2016-11-30 07:50:46.830000,https://en.wikipedia.org/wiki/Charles_Messier,
Day 271.8: Arrived at Amontons,2016-11-30 11:50:08.520000,http://wenamethestars.inkleby.com/feature/240,http://wenamethestars.inkleby.com/static/moon/1260.png
